"quarter","Ticker","Name","Industry","buy/sell(mil $)"
"1Q22","CPRI","Capri Holdings Ltd","Consumer Discretionary",-6.7
"1Q22","AVT","Avnet Inc","Information Technology",-6.6
"1Q22","DIOD","Diodes Inc","Information Technology",-6.6
"1Q22","ESE","ESCO Technologies Inc","Industrials",-6.6
"1Q22","MYTE","MYT Netherlands Parent BV","Consumer Discretionary",-6.5
"1Q22","WLK","Westlake Corp","Materials",-6.5
"1Q22","ELS","Equity LifeStyle Properties Inc","Real Estate",-6.4
"1Q22","FSS","Federal Signal Corp","Industrials",-6.4
"1Q22","JWN","Nordstrom Inc","Consumer Discretionary",-6.4
"1Q22","VEEV","Veeva Systems Inc","Health Care",-6.4
"1Q22","POR","Portland General Electric Co","Utilities",-6.3
"1Q22","QCOM","Qualcomm Inc","Information Technology",-6.3
"1Q22","DAVA","Endava PLC","Information Technology",-6.2
"1Q22","DLO","Dlocal Ltd","Financials",-6.2
"1Q22","PDD","PDD Holdings Inc","Consumer Discretionary",-6.2
"1Q22","INVH","Invitation Homes Inc","Real Estate",-6.1
"1Q22","LHX","L3Harris Technologies Inc","Industrials",-6
"1Q22","ETR","Entergy Corp","Utilities",-5.9
"1Q22","SAP","SAP SE","Information Technology",-5.9
"1Q22","AUR","Aurora Innovation Inc","Industrials",-5.8
"1Q22","HDB","HDFC Bank Ltd","Financials",-5.8
"1Q22","ARE","Alexandria Real Estate Equities Inc","Real Estate",-5.7
"1Q22","PWR","Quanta Services Inc","Industrials",-5.6
"1Q22","KOF","Coca-Cola Femsa SAB de CV","Consumer Staples",-5.5
"1Q22","RUSHA","Rush Enterprises Inc","Industrials",-5.5
"1Q22","DRQ","Dril-Quip Inc","Energy",-5.4
"1Q22","ICLR","ICON PLC","Health Care",-5.4
"1Q22","ENFN","Enfusion Inc","Information Technology",-5.1
"1Q22","FBP","First Bancorp","Financials",-5.1
"1Q22","HII","Huntington Ingalls Industries Inc","Industrials",-5.1
"1Q22","ARWR","Arrowhead Pharmaceuticals Inc","Health Care",-5
"1Q22","INSP","Inspire Medical Systems Inc","Health Care",-5
"1Q22","KHC","Kraft Heinz Co","Consumer Staples",-5
"1Q22","CNQ","Canadian Natural Resources Ltd","Energy",-4.9
"1Q22","DV","DoubleVerify Holdings Inc","Information Technology",-4.8
"1Q22","SSD","Simpson Manufacturing Co Inc","Industrials",-4.8
"1Q22","VICI","VICI Properties Inc","Real Estate",-4.8
"1Q22","ENR","Energizer Holdings Inc","Consumer Staples",-4.7
"1Q22","HE","Hawaiian Electric Industries Inc","Utilities",-4.7
"1Q22","HOLI","Hollysys Automation Technologies Ltd","Information Technology",-4.7
"1Q22","KMI","Kinder Morgan Inc","Energy",-4.7
"1Q22","R","Ryder System Inc","Industrials",-4.7
"1Q22","SHW","Sherwin-Williams Co","Materials",-4.6
"1Q22","WSC","Willscot Mobile Mini Holdings Corp","Industrials",-4.6
"1Q22","ALC","Alcon AG","Health Care",-4.5
"1Q22","ATRA","Atara Biotherapeutics Inc","Health Care",-4.5
"1Q22","E","Eni SpA","Energy",-4.5
"1Q22","GATX","GATX Corp","Industrials",-4.4
"1Q22","RXRX","Recursion Pharmaceuticals Inc","Health Care",-4.3
"1Q22","SHLS","Shoals Technologies Group Inc","Industrials",-4.3
"1Q22","IAG","IAMGOLD Corp","Materials",-4.2
"1Q22","ICE","Intercontinental Exchange Inc","Financials",-4.2
"1Q22","JAMF","Jamf Holding Corp","Information Technology",-4.2
"1Q22","ASX","ASE Technology Holding Co Ltd","Information Technology",-4.1
"1Q22","DSP","Viant Technology Inc","Information Technology",-4.1
"1Q22","OMC","Omnicom Group Inc","Communication Services",-4.1
"1Q22","QSR","Restaurant Brands International Inc","Consumer Discretionary",-4.1
"1Q22","ADI","Analog Devices Inc","Information Technology",-4
"1Q22","ASO","Academy Sports and Outdoors Inc","Consumer Discretionary",-4
"1Q22","CTRA","Coterra Energy Inc","Energy",-4
"1Q22","FSR","Fisker Inc","Consumer Discretionary",-4
"1Q22","OSK","Oshkosh Corp","Industrials",-4
"1Q22","WPP","WPP PLC","Communication Services",-4
"1Q22","ZNTL","Zentalis Pharmaceuticals Inc","Health Care",-4
"1Q22","DSEY","Diversey Holdings Ltd","Materials",-3.9
"1Q22","AXGN","AxoGen Inc","Health Care",-3.8
"1Q22","CAH","Cardinal Health Inc","Health Care",-3.8
"1Q22","TMHC","Taylor Morrison Home Corp","Consumer Discretionary",-3.8
"1Q22","CPA","Copa Holdings SA","Industrials",-3.7
"1Q22","EMR","Emerson Electric Co","Industrials",-3.7
"1Q22","ESRT","Empire State Realty Trust Inc","Real Estate",-3.7
"1Q22","GPC","Genuine Parts Co","Consumer Discretionary",-3.7
"1Q22","LYB","LyondellBasell Industries NV","Materials",-3.7
"1Q22","CCK","Crown Holdings Inc","Materials",-3.6
"1Q22","LNC","Lincoln National Corp","Financials",-3.5
"1Q22","RSG","Republic Services Inc","Industrials",-3.5
"1Q22","YELP","Yelp Inc","Communication Services",-3.5
"1Q22","ALSN","Allison Transmission Holdings Inc","Industrials",-3.4
"1Q22","KN","Knowles Corp","Information Technology",-3.4
"1Q22","OLK","Olink Holding AB (publ)","Health Care",-3.4
"1Q22","RRX","Regal Rexnord Corp","Industrials",-3.4
"1Q22","FREY","FREYR Battery SA","Industrials",-3.3
"1Q22","K","Kellogg Co","Consumer Staples",-3.3
"1Q22","BBD","Banco Bradesco SA","Financials",-3.2
"1Q22","HOPE","Hope Bancorp Inc","Financials",-3.2
"1Q22","ICHR","Ichor Holdings Ltd","Information Technology",-3.2
"1Q22","MXCT","MaxCyte Inc","Health Care",-3.2
"1Q22","SRE","Sempra","Utilities",-3.2
"1Q22","WCN","Waste Connections Inc","Industrials",-3.2
"1Q22","MAR","Marriott International Inc","Consumer Discretionary",-3.1
"1Q22","OGN","Organon & Co","Health Care",-3.1
"1Q22","STE","STERIS plc","Health Care",-3.1
"1Q22","AME","AMETEK Inc","Industrials",-3
"1Q22","ESI","Element Solutions Inc","Materials",-3
"1Q22","PENN","PENN Entertainment Inc","Consumer Discretionary",-3
"1Q22","RHP","Ryman Hospitality Properties Inc","Real Estate",-3
"1Q22","VRSK","Verisk Analytics Inc","Industrials",-3
"1Q22","NVO","Novo Nordisk A/S","Health Care",-2.9
"1Q22","PAG","Penske Automotive Group Inc","Consumer Discretionary",-2.9
"1Q22","SO","Southern Co","Utilities",-2.9
"1Q22","MF","Missfresh Ltd","Consumer Staples",-2.8
"1Q22","OTIS","Otis Worldwide Corp","Industrials",-2.8
"1Q22","SOI","Solaris Oilfield Infrastructure Inc","Energy",-2.8
"1Q22","SONY","Sony Group Corp","Consumer Discretionary",-2.8
"1Q22","WRK","Westrock Co","Materials",-2.8
"1Q22","XPO","XPO Inc","Industrials",-2.8
"1Q22","AN","AutoNation Inc","Consumer Discretionary",-2.7
"1Q22","ARW","Arrow Electronics Inc","Information Technology",-2.7
"1Q22","DOV","Dover Corp","Industrials",-2.7
"1Q22","NTAP","NetApp Inc","Information Technology",-2.7
"1Q22","WST","West Pharmaceutical Services Inc","Health Care",-2.7
"1Q22","ASH","Ashland Inc","Materials",-2.6
"1Q22","BR","Broadridge Financial Solutions Inc","Industrials",-2.6
"1Q22","HUBG","Hub Group Inc","Industrials",-2.6
"1Q22","LSI","Life Storage Inc","Real Estate",-2.6
"1Q22","PDCO","Patterson Companies Inc","Health Care",-2.6
"1Q22","SMWB","Similarweb Ltd","Information Technology",-2.6
"1Q22","STLD","Steel Dynamics Inc","Materials",-2.6
"1Q22","TOST","Toast Inc","Financials",-2.6
"1Q22","TRMB","Trimble Inc","Information Technology",-2.6
"1Q22","TRNO","Terreno Realty Corp","Real Estate",-2.6
"1Q22","BAX","Baxter International Inc","Health Care",-2.5
"1Q22","HPP","Hudson Pacific Properties Inc","Real Estate",-2.5
"1Q22","HWM","Howmet Aerospace Inc","Industrials",-2.5
"1Q22","IR","Ingersoll Rand Inc","Industrials",-2.5
"1Q22","NEWR","New Relic Inc","Information Technology",-2.5
"1Q22","VRRM","Verra Mobility Corp","Industrials",-2.5
"1Q22","ACHR","Archer Aviation Inc","Industrials",-2.4
"1Q22","ASND","Ascendis Pharma A/S","Health Care",-2.4
"1Q22","IMKTA","Ingles Markets Inc","Consumer Staples",-2.4
"1Q22","OKE","ONEOK Inc","Energy",-2.4
"1Q22","PNM","PNM Resources Inc","Utilities",-2.4
"1Q22","ROCC","Ranger Oil Corp","Energy",-2.4
"1Q22","WMK","Weis Markets Inc","Consumer Staples",-2.4
"1Q22","AZPN","Aspen Technology Inc","Information Technology",-2.3
"1Q22","BAH","Booz Allen Hamilton Holding Corp","Industrials",-2.3
"1Q22","BOKF","BOK Financial Corp","Financials",-2.3
"1Q22","CF","CF Industries Holdings Inc","Materials",-2.3
"1Q22","CPLP","Capital Product Partners LP","Industrials",-2.3
"1Q22","FL","Foot Locker Inc","Consumer Discretionary",-2.3
"1Q22","GDEN","Golden Entertainment Inc","Consumer Discretionary",-2.3
"1Q22","IVZ","Invesco Ltd","Financials",-2.3
"1Q22","NFG","National Fuel Gas Co","Utilities",-2.3
"1Q22","PLAB","Photronics Inc","Information Technology",-2.3
"1Q22","TRU","TransUnion","Industrials",-2.3
"1Q22","DKNG","DraftKings Inc","Consumer Discretionary",-2.2
"1Q22","FR","First Industrial Realty Trust Inc","Real Estate",-2.2
"1Q22","WISH","ContextLogic Inc","Consumer Discretionary",-2.2
"1Q22","FNCH","Finch Therapeutics Group Inc","Health Care",-2.1
"1Q22","HAS","Hasbro Inc","Consumer Discretionary",-2.1
"1Q22","MANH","Manhattan Associates Inc","Information Technology",-2.1
"1Q22","NOG","Northern Oil and Gas Inc","Energy",-2.1
"1Q22","CDNS","Cadence Design Systems Inc","Information Technology",-2
"1Q22","ESTA","Establishment Labs Holdings Inc","Health Care",-2
"1Q22","GRMN","Garmin Ltd","Consumer Discretionary",-2
"1Q22","IART","Integra Lifesciences Holdings Corp","Health Care",-2
"1Q22","NIU","NIU Technologies","Consumer Discretionary",-2
"1Q22","SHAK","Shake Shack Inc","Consumer Discretionary",-2
"1Q22","TTC","Toro Co","Industrials",-2
"1Q22","AIR","AAR Corp","Industrials",-1.9
"1Q22","AJG","Arthur J. Gallagher & Co.","Financials",-1.9
"1Q22","CHKP","Check Point Software Technologies Ltd","Information Technology",-1.9
"1Q22","CNI","Canadian National Railway Co","Industrials",-1.9
"1Q22","COTY","Coty Inc","Consumer Staples",-1.9
"1Q22","GPRO","GoPro Inc","Consumer Discretionary",-1.9
"1Q22","PTC","PTC Inc","Information Technology",-1.9
"1Q22","WHD","Cactus Inc","Energy",-1.9
"1Q22","AEIS","Advanced Energy Industries Inc","Information Technology",-1.8
"1Q22","APP","Applovin Corp","Information Technology",-1.8
"1Q22","AVY","Avery Dennison Corp","Materials",-1.8
"1Q22","BNTX","BioNTech SE","Health Care",-1.8
"1Q22","CG","Carlyle Group Inc","Financials",-1.8
"1Q22","CMS","CMS Energy Corp","Utilities",-1.8
"1Q22","FCFS","Firstcash Holdings Inc","Financials",-1.8
"1Q22","HON","Honeywell International Inc","Industrials",-1.8
"1Q22","KEX","Kirby Corp","Industrials",-1.8
"1Q22","MGM","MGM Resorts International","Consumer Discretionary",-1.8
"1Q22","ACVA","ACV Auctions Inc","Industrials",-1.7
"1Q22","BCRX","BioCryst Pharmaceuticals Inc","Health Care",-1.7
"1Q22","CHDN","Churchill Downs Inc","Consumer Discretionary",-1.7
"1Q22","DDD","3D Systems Corp","Industrials",-1.7
"1Q22","LPLA","LPL Financial Holdings Inc","Financials",-1.7
"1Q22","LPX","Louisiana-Pacific Corp","Materials",-1.7
"1Q22","NOAH","Noah Holdings Ltd","Financials",-1.7
"1Q22","ROL","Rollins Inc","Industrials",-1.7
"1Q22","SAVA","Cassava Sciences Inc","Health Care",-1.7
"1Q22","UGI","UGI Corp","Utilities",-1.7
"1Q22","WGO","Winnebago Industries Inc","Consumer Discretionary",-1.7
"1Q22","WTTR","Select Water Solutions Inc","Energy",-1.7
"1Q22","ADM","Archer-Daniels-Midland Co","Consumer Staples",-1.6
"1Q22","HELE","Helen of Troy Ltd","Consumer Discretionary",-1.6
"1Q22","LYFT","Lyft Inc","Industrials",-1.6
"1Q22","TALO","Talos Energy Inc","Energy",-1.6
"1Q22","BRP","BRP Group Inc","Financials",-1.5
"1Q22","CNK","Cinemark Holdings Inc","Communication Services",-1.5
"1Q22","GLPG","Galapagos NV","Health Care",-1.5
"1Q22","GRAB","Grab Holdings Ltd","Industrials",-1.5
"1Q22","HEI","HEICO Corp","Industrials",-1.5
"1Q22","SRGA","Surgalign Holdings Inc","Health Care",-1.5
"1Q22","ACIW","ACI Worldwide Inc","Information Technology",-1.4
"1Q22","CPT","Camden Property Trust","Real Estate",-1.4
"1Q22","ETRN","Equitrans Midstream Corp","Energy",-1.4
"1Q22","FHN","First Horizon Corp","Financials",-1.4
"1Q22","GWW","WW Grainger Inc","Industrials",-1.4
"1Q22","INDT","Indus Realty Trust Inc","Real Estate",-1.4
"1Q22","SUI","Sun Communities Inc","Real Estate",-1.4
"1Q22","TISI","Team Inc","Industrials",-1.4
"1Q22","VOYA","Voya Financial Inc","Financials",-1.4
"1Q22","AMP","Ameriprise Financial Inc","Financials",-1.3
"1Q22","ATSG","Air Transport Services Group Inc","Industrials",-1.3
"1Q22","CHE","Chemed Corp","Health Care",-1.3
"1Q22","ILMN","Illumina Inc","Health Care",-1.3
"1Q22","OFG","OFG Bancorp","Financials",-1.3
"1Q22","POOL","Pool Corp","Consumer Discretionary",-1.3
"1Q22","RF","Regions Financial Corp","Financials",-1.3
"1Q22","SATS","EchoStar Corp","Communication Services",-1.3
"1Q22","TDY","Teledyne Technologies Inc","Information Technology",-1.3
"1Q22","TRGP","Targa Resources Corp","Energy",-1.3
"1Q22","ACGL","Arch Capital Group Ltd","Financials",-1.2
"1Q22","CLH","Clean Harbors Inc","Industrials",-1.2
"1Q22","CUTR","Cutera Inc","Health Care",-1.2
"1Q22","FLT","Fleetcor Technologies Inc","Financials",-1.2
"1Q22","GLOB","Globant SA","Information Technology",-1.2
"1Q22","JLL","Jones Lang LaSalle Inc","Real Estate",-1.2
"1Q22","MERC","Mercer International Inc","Materials",-1.2
"1Q22","MPWR","Monolithic Power Systems Inc","Information Technology",-1.2
"1Q22","OMCL","Omnicell Inc","Health Care",-1.2
"1Q22","PATH","UiPath Inc","Information Technology",-1.2
"1Q22","RHI","Robert Half International Inc","Industrials",-1.2
"1Q22","THC","Tenet Healthcare Corp","Health Care",-1.2
"1Q22","WTS","Watts Water Technologies Inc","Industrials",-1.2
"1Q22","WWD","Woodward Inc","Industrials",-1.2
"1Q22","ZTO","ZTO Express (Cayman) Inc","Industrials",-1.2
"1Q22","ADV","Advantage Solutions Inc","Communication Services",-1.1
"1Q22","AGX","Argan Inc","Industrials",-1.1
"1Q22","ANF","Abercrombie & Fitch Co","Consumer Discretionary",-1.1
"1Q22","ARVN","Arvinas Inc","Health Care",-1.1
"1Q22","BG","Bunge Ltd","Consumer Staples",-1.1
"1Q22","BRC","Brady Corp","Industrials",-1.1
"1Q22","CHH","Choice Hotels International Inc","Consumer Discretionary",-1.1
"1Q22","CNNE","Cannae Holdings Inc","Financials",-1.1
"1Q22","CW","Curtiss-Wright Corp","Industrials",-1.1
"1Q22","DEO","Diageo PLC","Consumer Staples",-1.1
"1Q22","ENPH","Enphase Energy Inc","Information Technology",-1.1
"1Q22","HSY","Hershey Co","Consumer Staples",-1.1
"1Q22","IQ","iQIYI Inc","Communication Services",-1.1
"1Q22","IRWD","Ironwood Pharmaceuticals Inc","Health Care",-1.1
"1Q22","MEDP","Medpace Holdings Inc","Health Care",-1.1
"1Q22","MKTX","Marketaxess Holdings Inc","Financials",-1.1
"1Q22","SSTK","Shutterstock Inc","Communication Services",-1.1
"1Q22","TECH","Bio-Techne Corp","Health Care",-1.1
"1Q22","APOG","Apogee Enterprises Inc","Industrials",-1
"1Q22","ASTS","AST SpaceMobile Inc","Communication Services",-1
"1Q22","BEAM","Beam Therapeutics Inc","Health Care",-1
"1Q22","BURL","Burlington Stores Inc","Consumer Discretionary",-1
"1Q22","CNMD","Conmed Corp","Health Care",-1
"1Q22","DNMR","Danimer Scientific Inc","Materials",-1
"1Q22","ENTG","Entegris Inc","Information Technology",-1
"1Q22","GMED","Globus Medical Inc","Health Care",-1
"1Q22","HCC","Warrior Met Coal Inc","Materials",-1
"1Q22","HMN","Horace Mann Educators Corp","Financials",-1
"1Q22","IP","International Paper Co","Materials",-1
"1Q22","IVR","Invesco Mortgage Capital Inc","Financials",-1
"1Q22","KAR","Openlane Inc","Industrials",-1
"1Q22","KEY","KeyCorp","Financials",-1
"1Q22","MKSI","MKS Instruments Inc","Information Technology",-1
"1Q22","MMS","Maximus Inc","Industrials",-1
"1Q22","MXL","Maxlinear Inc","Information Technology",-1
"1Q22","NWS","News Corp","Communication Services",-1
"1Q22","VSH","Vishay Intertechnology Inc","Information Technology",-1
"1Q22","ALLE","Allegion PLC","Industrials",-0.9
"1Q22","ASGN","ASGN Inc","Industrials",-0.9
"1Q22","CALM","Cal-Maine Foods Inc","Consumer Staples",-0.9
"1Q22","DINO","HF Sinclair Corp","Energy",-0.9
"1Q22","FSLR","First Solar Inc","Information Technology",-0.9
"1Q22","FWONA","Liberty Media Corp","Communication Services",-0.9
"1Q22","GBLI","Global Indemnity Group LLC","Financials",-0.9
"1Q22","GGG","Graco Inc","Industrials",-0.9
"1Q22","LECO","Lincoln Electric Holdings Inc","Industrials",-0.9
"1Q22","NOK","Nokia Oyj","Information Technology",-0.9
"1Q22","NTLA","Intellia Therapeutics Inc","Health Care",-0.9
"1Q22","PKG","Packaging Corp of America","Materials",-0.9
"1Q22","RLJ","RLJ Lodging Trust","Real Estate",-0.9
"1Q22","SCI","Service Corporation International","Consumer Discretionary",-0.9
"1Q22","SXT","Sensient Technologies Corp","Materials",-0.9
"1Q22","UI","Ubiquiti Inc","Information Technology",-0.9
"1Q22","USFD","US Foods Holding Corp","Consumer Staples",-0.9
"1Q22","WE","WeWork Inc","Real Estate",-0.9
"1Q22","ABG","Asbury Automotive Group Inc","Consumer Discretionary",-0.8
"1Q22","AGO","Assured Guaranty Ltd","Financials",-0.8
"1Q22","AMRS","Amyris Inc","Materials",-0.8
"1Q22","BILI","Bilibili Inc","Communication Services",-0.8
"1Q22","CERT","Certara Inc","Health Care",-0.8
"1Q22","CYRX","Cryoport Inc","Health Care",-0.8
"1Q22","FAST","Fastenal Co","Industrials",-0.8
"1Q22","HLX","Helix Energy Solutions Group Inc","Energy",-0.8
"1Q22","LIQT","LiqTech International Inc","Industrials",-0.8
"1Q22","LOPE","Grand Canyon Education Inc","Consumer Discretionary",-0.8
"1Q22","MGI","MoneyGram International Inc","Financials",-0.8
"1Q22","OTEX","Open Text Corp","Information Technology",-0.8
"1Q22","PBI","Pitney Bowes Inc","Industrials",-0.8
"1Q22","PCH","Potlatchdeltic Corp","Real Estate",-0.8
"1Q22","SAIA","Saia Inc","Industrials",-0.8
"1Q22","WEC","WEC Energy Group Inc","Utilities",-0.8
"1Q22","AMCX","AMC Networks Inc","Communication Services",-0.7
"1Q22","BCS","Barclays PLC","Financials",-0.7
"1Q22","BECN","Beacon Roofing Supply Inc","Industrials",-0.7
"1Q22","BSAC","Banco Santander-Chile","Financials",-0.7
"1Q22","BWXT","BWX Technologies Inc","Industrials",-0.7
"1Q22","CHD","Church & Dwight Co Inc","Consumer Staples",-0.7
"1Q22","CR","Crane Co","Industrials",-0.7
"1Q22","FERG","Ferguson PLC","Industrials",-0.7
"1Q22","GPRE","Green Plains Inc","Energy",-0.7
"1Q22","HAE","Haemonetics Corp","Health Care",-0.7
"1Q22","KEP","Korea Electric Power Corp","Utilities",-0.7
"1Q22","MDRX","Veradigm Inc","Health Care",-0.7
"1Q22","MEI","Methode Electronics Inc","Information Technology",-0.7
"1Q22","MIDD","Middleby Corp","Industrials",-0.7
"1Q22","NTCT","Netscout Systems Inc","Information Technology",-0.7
"1Q22","NWLI","National Western Life Group Inc","Financials",-0.7
"1Q22","PAYO","Payoneer Global Inc","Financials",-0.7
"1Q22","PTGX","Protagonist Therapeutics Inc","Health Care",-0.7
"1Q22","SFM","Sprouts Farmers Market Inc","Consumer Staples",-0.7
"1Q22","SMLR","Semler Scientific Inc","Health Care",-0.7
"1Q22","TUP","Tupperware Brands Corp","Consumer Discretionary",-0.7
"1Q22","UNFI","United Natural Foods Inc","Consumer Staples",-0.7
"1Q22","VTNR","Vertex Energy Inc","Energy",-0.7
"1Q22","VTOL","Bristow Group Inc","Energy",-0.7
"1Q22","WSO","Watsco Inc","Industrials",-0.7
"1Q22","WW","WW International Inc","Consumer Discretionary",-0.7
"1Q22","BCC","Boise Cascade Co","Industrials",-0.6
"1Q22","CHX","ChampionX Corp","Energy",-0.6
"1Q22","CUZ","Cousins Properties Inc","Real Estate",-0.6
"1Q22","DAR","Darling Ingredients Inc","Consumer Staples",-0.6
