"quarter","Ticker","Name","Industry","buy/sell(mil shares)","percent"
"4Q22","ADT","ADT Inc","Consumer Discretionary",-1.3,-0.1
"4Q22","TXT","Textron Inc","Industrials",-0.2,-0.1
"4Q22","CNP","CenterPoint Energy Inc","Utilities",-0.4,-0.1
"4Q22","HALO","Halozyme Therapeutics Inc","Health Care",-0.2,-0.1
"4Q22","AVB","Avalonbay Communities Inc","Real Estate",-0.1,-0.1
"4Q22","HLI","Houlihan Lokey Inc","Financials",-0.1,-0.1
"4Q22","ASX","ASE Technology Holding Co Ltd","Information Technology",-2.2,-0.1
"4Q22","VTRS","Viatris Inc","Health Care",-1.3,-0.1
"4Q22","VFC","VF Corp","Consumer Discretionary",-0.5,-0.1
"4Q22","BIIB","Biogen Inc","Health Care",-0.1,-0.1
"4Q22","TECH","Bio-Techne Corp","Health Care",-0.2,-0.1
"4Q22","TTWO","Take-Two Interactive Software Inc","Communication Services",-0.1,-0.1
"4Q22","FMC","FMC Corp","Materials",-0.1,-0.1
"4Q22","YUMC","Yum China Holdings Inc","Consumer Discretionary",-0.3,-0.1
"4Q22","AER","AerCap Holdings NV","Industrials",-0.3,-0.1
"4Q22","VICI","VICI Properties Inc","Real Estate",-0.5,-0.1
"4Q22","XEL","Xcel Energy Inc","Utilities",-0.3,-0.1
"4Q22","OMC","Omnicom Group Inc","Communication Services",-0.2,-0.1
"4Q22","NTRS","Northern Trust Corp","Financials",-0.2,-0.1
"4Q22","CFG","Citizens Financial Group Inc","Financials",-0.5,-0.1
"4Q22","BATRK","Liberty Media Corp","Communication Services",-0.6,-0.1
"4Q22","DELL","Dell Technologies Inc","Information Technology",-0.5,-0.1
"4Q22","LEN","Lennar Corp","Consumer Discretionary",-0.2,-0.1
"4Q22","RF","Regions Financial Corp","Financials",-0.9,-0.1
"4Q22","CAG","Conagra Brands Inc","Consumer Staples",-0.6,-0.1
"4Q22","AEM","Agnico Eagle Mines Ltd","Materials",-0.4,-0.1
"4Q22","CSGP","CoStar Group Inc","Industrials",-0.3,-0.1
"4Q22","WTW","Willis Towers Watson PLC","Financials",-0.1,-0.1
"4Q22","TAK","Takeda Pharmaceutical Co Ltd","Health Care",-1.8,-0.1
"4Q22","HEI","HEICO Corp","Industrials",-0.2,-0.1
"4Q22","MTB","M&T Bank Corp","Financials",-0.2,-0.1
"4Q22","INVH","Invitation Homes Inc","Real Estate",-0.8,-0.1
"4Q22","FWONK","Liberty Media Corp","Communication Services",-0.5,-0.1
"4Q22","GM","General Motors Co","Consumer Discretionary",-0.9,-0.1
"4Q22","VMW","VMware Inc","Information Technology",-0.3,-0.1
"4Q22","WST","West Pharmaceutical Services Inc","Health Care",-0.1,-0.1
"4Q22","GPN","Global Payments Inc","Financials",-0.3,-0.1
"4Q22","GOLD","Barrick Gold Corp","Materials",-2.4,-0.1
"4Q22","NXPI","NXP Semiconductors NV","Information Technology",-0.2,-0.1
"4Q22","SHOP","Shopify Inc","Information Technology",-1.2,-0.1
"4Q22","CPNG","Coupang Inc","Consumer Discretionary",-2.6,-0.1
"4Q22","HMC","Honda Motor Co Ltd","Consumer Discretionary",-2.1,-0.1
"4Q22","GD","General Dynamics Corp","Industrials",-0.2,-0.1
"4Q22","ITUB","Itau Unibanco Holding SA","Financials",-9.6,-0.1
"4Q22","CMI","Cummins Inc","Industrials",-0.2,-0.1
"4Q22","TFC","Truist Financial Corp","Financials",-1.2,-0.1
"4Q22","EDU","New Oriental Education & Technology Group Inc","Consumer Discretionary",-1.9,-0.1
"4Q22","PSX","Phillips 66","Energy",-0.6,-0.1
"4Q22","CB","Chubb Ltd","Financials",-0.3,-0.1
"4Q22","PXD","Pioneer Natural Resources Co","Energy",-0.3,-0.1
"4Q22","INTC","Intel Corp","Information Technology",-2.4,-0.1
"4Q22","HUM","Humana Inc","Health Care",-0.1,-0.1
"4Q22","UNP","Union Pacific Corp","Industrials",-0.4,-0.1
"4Q22","BSX","Boston Scientific Corp","Health Care",-2.1,-0.1
"4Q22","TMO","Thermo Fisher Scientific Inc","Health Care",-0.2,-0.1
"4Q22","RTX","Raytheon Technologies Corp","Industrials",-1,-0.1
"4Q22","CVS","CVS Health Corp","Health Care",-1.6,-0.1
"4Q22","AVGO","Broadcom Inc","Information Technology",-0.4,-0.1
"4Q22","CSCO","Cisco Systems Inc","Information Technology",-4,-0.1
"4Q22","WFC","Wells Fargo & Co","Financials",-4.4,-0.1
"4Q22","META","Meta Platforms Inc","Communication Services",-2.3,-0.1
"4Q22","PFE","Pfizer Inc","Health Care",-5.9,-0.1
"4Q22","NVDA","NVIDIA Corp","Information Technology",-2,-0.1
"4Q22","PEP","PepsiCo Inc","Consumer Staples",-1.9,-0.1
"4Q22","CVX","Chevron Corp","Energy",-2.1,-0.1
"4Q22","UNH","UnitedHealth Group Inc","Health Care",-0.7,-0.1
"4Q22","ACCD","Accolade Inc","Health Care",0,0
"4Q22","ADTH","AdTheorent Holding Company Inc","Communication Services",0,0
"4Q22","AGCO","AGCO Corp","Industrials",0,0
"4Q22","AIV","Apartment Investment and Management Co","Real Estate",0,0
"4Q22","ALYA","Alithya Group Inc","Information Technology",0,0
"4Q22","AMEH","Apollo Medical Holdings Inc","Health Care",0,0
"4Q22","AMKR","Amkor Technology Inc","Information Technology",0,0
"4Q22","AMRX","Amneal Pharmaceuticals Inc","Health Care",0,0
"4Q22","AMSF","Amerisafe Inc","Financials",0,0
"4Q22","APPF","Appfolio Inc","Information Technology",0,0
"4Q22","APPH","AppHarvest Inc","Consumer Staples",0,0
"4Q22","AUB","Atlantic Union Bankshares Corp","Financials",0,0
"4Q22","BALY","Bally's Corp","Consumer Discretionary",0,0
"4Q22","BBGI","Beasley Broadcast Group Inc","Communication Services",0,0
"4Q22","BGNE","Beigene Ltd","Health Care",0,0
"4Q22","BGSF","BGSF Inc","Industrials",0,0
"4Q22","BHE","Benchmark Electronics Inc","Information Technology",0,0
"4Q22","BMRC","Bank of Marin Bancorp","Financials",0,0
"4Q22","BNRE","Brookfield Reinsurance Ltd","Financials",0,0
"4Q22","BOXL","Boxlight Corp","Information Technology",0,0
"4Q22","BWB","Bridgewater Bancshares Inc","Financials",0,0
"4Q22","CDZI","Cadiz Inc","Utilities",0,0
"4Q22","CELU","Celularity Inc","Health Care",0,0
"4Q22","CERS","Cerus Corp","Health Care",0,0
"4Q22","CHPT","ChargePoint Holdings Inc","Industrials",0,0
"4Q22","CIG","Energy of Minas Gerais Co","Utilities",0,0
"4Q22","CIVB","Civista Bancshares Inc","Financials",0,0
"4Q22","CNDT","Conduent Inc","Industrials",0,0
"4Q22","CNSL","Consolidated Communications Holdings Inc","Communication Services",0,0
"4Q22","COMM","CommScope Holding Company Inc","Information Technology",0,0
"4Q22","CRI","Carter's Inc","Consumer Discretionary",0,0
"4Q22","CRSP","CRISPR Therapeutics AG","Health Care",0,0
"4Q22","CTAS","Cintas Corp","Industrials",0,0
"4Q22","CTBI","Community Trust Bancorp Inc","Financials",0,0
"4Q22","CTO","CTO Realty Growth Inc","Real Estate",0,0
"4Q22","CTXR","Citius Pharmaceuticals Inc","Health Care",0,0
"4Q22","CXW","CoreCivic Inc","Industrials",0,0
"4Q22","DALN","Dallasnews Corp","Communication Services",0,0
"4Q22","DCI","Donaldson Company Inc","Industrials",0,0
"4Q22","DCO","Ducommun Inc","Industrials",0,0
"4Q22","DDD","3D Systems Corp","Industrials",0,0
"4Q22","DOCN","DigitalOcean Holdings Inc","Information Technology",0,0
"4Q22","DOMA","Doma Holdings Inc","Real Estate",0,0
"4Q22","DRCT","Direct Digital Holdings Inc","Communication Services",0,0
"4Q22","DSGR","Distribution Solutions Group Inc","Industrials",0,0
"4Q22","EEX","Emerald Holding Inc","Communication Services",0,0
"4Q22","EGIO","Edgio Inc","Information Technology",0,0
"4Q22","ESAB","ESAB Corp","Industrials",0,0
"4Q22","ESTE","Earthstone Energy Inc","Energy",0,0
"4Q22","EZPW","EZCORP Inc","Financials",0,0
"4Q22","FDP","Fresh Del Monte Produce Inc","Consumer Staples",0,0
"4Q22","FDS","Factset Research Systems Inc","Financials",0,0
"4Q22","FELE","Franklin Electric Co Inc","Industrials",0,0
"4Q22","FIZZ","National Beverage Corp","Consumer Staples",0,0
"4Q22","FLL","Full House Resorts Inc","Consumer Discretionary",0,0
"4Q22","FLNC","Fluence Energy Inc","Industrials",0,0
"4Q22","FMBH","First Mid Bancshares Inc","Financials",0,0
"4Q22","FOR","Forestar Group Inc","Real Estate",0,0
"4Q22","FSBW","FS Bancorp Inc","Financials",0,0
"4Q22","FSR","Fisker Inc","Consumer Discretionary",0,0
"4Q22","FTCH","Farfetch Ltd","Consumer Discretionary",0,0
"4Q22","FTV","Fortive Corp","Industrials",0,0
"4Q22","GEF","Greif Inc","Materials",0,0
"4Q22","GKOS","Glaukos Corp","Health Care",0,0
"4Q22","GOEV","Canoo Inc","Consumer Discretionary",0,0
"4Q22","GPS","Gap Inc","Consumer Discretionary",0,0
"4Q22","GTX","Garrett Motion Inc","Consumer Discretionary",0,0
"4Q22","GVA","Granite Construction Inc","Industrials",0,0
"4Q22","HA","Hawaiian Holdings Inc","Industrials",0,0
"4Q22","HGV","Hilton Grand Vacations Inc","Consumer Discretionary",0,0
"4Q22","HLGN","Heliogen Inc","Industrials",0,0
"4Q22","HNST","Honest Company Inc","Consumer Staples",0,0
"4Q22","HWKN","Hawkins Inc","Materials",0,0
"4Q22","ICL","ICL Group Ltd","Materials",0,0
"4Q22","ICUI","ICU Medical Inc","Health Care",0,0
"4Q22","INBS","Intelligent Bio Solutions Inc","Health Care",0,0
"4Q22","IQ","iQIYI Inc","Communication Services",0,0
"4Q22","ITGR","Integer Holdings Corp","Health Care",0,0
"4Q22","IVAC","Intevac Inc","Information Technology",0,0
"4Q22","JMIA","Jumia Technologies AG","Consumer Discretionary",0,0
"4Q22","KB","KB Financial Group Inc","Financials",0,0
"4Q22","KWR","Quaker Chemical Corp","Materials",0,0
"4Q22","LBAI","Lakeland Bancorp Inc","Financials",0,0
"4Q22","LCUT","Lifetime Brands Inc","Consumer Discretionary",0,0
"4Q22","LEVI","Levi Strauss & Co","Consumer Discretionary",0,0
"4Q22","LINC","Lincoln Educational Services Corp","Consumer Discretionary",0,0
"4Q22","LMNR","Limoneira Co","Consumer Staples",0,0
"4Q22","LQDA","Liquidia Corp","Health Care",0,0
"4Q22","MAPS","WM Technology Inc","Information Technology",0,0
"4Q22","MBIN","Merchants Bancorp","Financials",0,0
"4Q22","MCHX","Marchex Inc","Communication Services",0,0
"4Q22","MGNI","Magnite Inc","Communication Services",0,0
"4Q22","MHO","M/I Homes Inc","Consumer Discretionary",0,0
"4Q22","MLCO","Melco Resorts & Entertainment Ltd","Consumer Discretionary",0,0
"4Q22","MLM","Martin Marietta Materials Inc","Materials",0,0
"4Q22","MMYT","MakeMyTrip Ltd","Consumer Discretionary",0,0
"4Q22","MNKD","MannKind Corp","Health Care",0,0
"4Q22","MNTX","Manitex International Inc","Industrials",0,0
"4Q22","MOV","Movado Group Inc","Consumer Discretionary",0,0
"4Q22","MPX","Marine Products Corp","Consumer Discretionary",0,0
"4Q22","NBN","Northeast Bank","Financials",0,0
"4Q22","NETI","Eneti Inc","Industrials",0,0
"4Q22","NGG","National Grid PLC","Utilities",0,0
"4Q22","NSA","National Storage Affiliates Trust","Real Estate",0,0
"4Q22","NSSC","NAPCO Security Technologies Inc","Information Technology",0,0
"4Q22","NU","Nu Holdings Ltd","Financials",0,0
"4Q22","NVEE","NV5 Global Inc","Industrials",0,0
"4Q22","NVTS","Navitas Semiconductor Corp","Information Technology",0,0
"4Q22","NXRT","NexPoint Residential Trust Inc","Real Estate",0,0
"4Q22","ODC","Oil-Dri Corporation of America","Consumer Staples",0,0
"4Q22","OESX","Orion Energy Systems Inc","Industrials",0,0
"4Q22","OGI","OrganiGram Holdings Inc","Health Care",0,0
"4Q22","OKE","ONEOK Inc","Energy",0,0
"4Q22","OMGA","Omega Therapeutics Inc","Health Care",0,0
"4Q22","OOMA","Ooma Inc","Communication Services",0,0
"4Q22","OSIS","OSI Systems Inc","Information Technology",0,0
"4Q22","PAY","Paymentus Holdings Inc","Financials",0,0
"4Q22","PCOR","Procore Technologies Inc","Information Technology",0,0
"4Q22","PGY","Pagaya Technologies Ltd","Information Technology",0,0
"4Q22","PSFE","Paysafe Ltd","Financials",0,0
"4Q22","QSR","Restaurant Brands International Inc","Consumer Discretionary",0,0
"4Q22","RCI","Rogers Communications Inc","Communication Services",0,0
"4Q22","RDIB","Reading International Inc","Communication Services",0,0
"4Q22","REYN","Reynolds Consumer Products Inc","Consumer Staples",0,0
"4Q22","RMNI","Rimini Street Inc","Information Technology",0,0
"4Q22","SALM","Salem Media Group Inc","Communication Services",0,0
"4Q22","SDC","SmileDirectClub Inc","Health Care",0,0
"4Q22","SEE","Sealed Air Corp","Materials",0,0
"4Q22","SFIX","Stitch Fix Inc","Consumer Discretionary",0,0
"4Q22","SFL","SFL Corporation Ltd","Energy",0,0
"4Q22","SLDP","Solid Power Inc","Consumer Discretionary",0,0
"4Q22","SSTK","Shutterstock Inc","Communication Services",0,0
"4Q22","SSYS","Stratasys Ltd","Information Technology",0,0
"4Q22","STRA","Strategic Education Inc","Consumer Discretionary",0,0
"4Q22","TCFC","Community Financial Corp(Maryland)","Financials",0,0
"4Q22","THTX","Theratechnologies Inc","Health Care",0,0
"4Q22","TKR","Timken Co","Industrials",0,0
"4Q22","TOWN","TowneBank","Financials",0,0
"4Q22","TRIN","Trinity Capital Inc","Financials",0,0
"4Q22","TRTN","Triton International Ltd","Industrials",0,0
"4Q22","TRTX","TPG RE Finance Trust Inc","Financials",0,0
"4Q22","TWO","Two Harbors Investment Corp","Financials",0,0
"4Q22","UI","Ubiquiti Inc","Information Technology",0,0
"4Q22","UMBF","UMB Financial Corp","Financials",0,0
"4Q22","UMH","UMH Properties Inc","Real Estate",0,0
"4Q22","VCSA","Vacasa Inc","Consumer Discretionary",0,0
"4Q22","VIAO","VIA Optronics AG","Information Technology",0,0
"4Q22","VRM","Vroom Inc","Consumer Discretionary",0,0
"4Q22","WEC","WEC Energy Group Inc","Utilities",0,0
"4Q22","WHG","Westwood Holdings Group Inc","Financials",0,0
"4Q22","WLDN","Willdan Group Inc","Industrials",0,0
"4Q22","WLK","Westlake Corp","Materials",0,0
"4Q22","WMPN","William Penn Bancorp","Financials",0,0
"4Q22","WPRT","Westport Fuel Systems Inc","Industrials",0,0
"4Q22","WT","Wisdomtree Inc","Financials",0,0
"4Q22","WTER","Alkaline Water Company Inc","Consumer Staples",0,0
"4Q22","ZEUS","Olympic Steel Inc","Materials",0,0
"4Q22","ZIMV","ZimVie Inc","Health Care",0,0
"4Q22","ZUO","Zuora Inc","Information Technology",0,0
"4Q22","AC","Associated Capital Group Inc","Financials",0,0
"4Q22","ACB","Aurora Cannabis Inc","Health Care",0,0
"4Q22","AHCO","Adapthealth Corp","Health Care",0,0
"4Q22","AKR","Acadia Realty Trust","Real Estate",0,0
"4Q22","AMPH","Amphastar Pharmaceuticals Inc","Health Care",0,0
"4Q22","AMPS","Altus Power Inc","Utilities",0,0
"4Q22","AVIR","Atea Pharmaceuticals Inc","Health Care",0,0
"4Q22","AVNS","Avanos Medical Inc","Health Care",0,0
"4Q22","AXGN","AxoGen Inc","Health Care",0,0
"4Q22","BSAC","Banco Santander-Chile","Financials",0,0
"4Q22","BSET","Bassett Furniture Industries Inc","Consumer Discretionary",0,0
"4Q22","CCL","Carnival Corp","Consumer Discretionary",0,0
"4Q22","CDLX","Cardlytics Inc","Communication Services",0,0
"4Q22","CHD","Church & Dwight Co Inc","Consumer Staples",0,0
"4Q22","CIR","Circor International Inc","Industrials",0,0
"4Q22","CLVT","Clarivate PLC","Industrials",0,0
"4Q22","CPHC","Canterbury Park Holding Corp","Consumer Discretionary",0,0
"4Q22","CRON","Cronos Group Inc","Health Care",0,0
"4Q22","CWH","Camping World Holdings Inc","Consumer Discretionary",0,0
"4Q22","DSGX","Descartes Systems Group Inc","Information Technology",0,0
"4Q22","DTM","DT Midstream Inc","Energy",0,0
"4Q22","EML","Eastern Company","Industrials",0,0
"4Q22","FBIZ","First Business Financial Services Inc","Financials",0,0
"4Q22","FLGT","Fulgent Genetics Inc","Health Care",0,0
"4Q22","FLNG","FLEX LNG Ltd","Energy",0,0
"4Q22","GOGO","Gogo Inc","Communication Services",0,0
"4Q22","HAYN","Haynes International Inc","Materials",0,0
"4Q22","HOFT","Hooker Furnishings Corp","Consumer Discretionary",0,0
"4Q22","HVT","Haverty Furniture Companies Inc","Consumer Discretionary",0,0
"4Q22","IIIV","I3 Verticals Inc","Financials",0,0
"4Q22","JOBY","Joby Aviation Inc","Industrials",0,0
"4Q22","LEE","Lee Enterprises Inc","Communication Services",0,0
"4Q22","LPG","Dorian LPG Ltd","Energy",0,0
"4Q22","MTW","Manitowoc Company Inc","Industrials",0,0
"4Q22","NATH","Nathan's Famous Inc","Consumer Discretionary",0,0
"4Q22","NE","Noble Corporation PLC","Energy",0,0
"4Q22","NUVA","NuVasive Inc","Health Care",0,0
"4Q22","NYMT","New York Mortgage Trust Inc","Financials",0,0
"4Q22","OPFI","OppFi Inc","Financials",0,0
"4Q22","PRDO","Perdoceo Education Corp","Consumer Discretionary",0,0
"4Q22","PRTK","Paratek Pharmaceuticals Inc","Health Care",0,0
"4Q22","PUBM","PubMatic Inc","Communication Services",0,0
"4Q22","QUAD","Quad/Graphics Inc","Industrials",0,0
"4Q22","RDNT","RadNet Inc","Health Care",0,0
"4Q22","REG","Regency Centers Corp","Real Estate",0,0
"4Q22","RUSHB","Rush Enterprises Inc","Industrials",0,0
"4Q22","RYAN","Ryan Specialty Holdings Inc","Financials",0,0
"4Q22","SAFE","Safehold Inc","Real Estate",0,0
"4Q22","SCI","Service Corporation International","Consumer Discretionary",0,0
"4Q22","SCPL","Sciplay Corp","Communication Services",0,0
"4Q22","SFM","Sprouts Farmers Market Inc","Consumer Staples",0,0
"4Q22","SPTN","SpartanNash Co","Consumer Staples",0,0
"4Q22","SR","Spire Inc","Utilities",0,0
"4Q22","SRI","Stoneridge Inc","Consumer Discretionary",0,0
"4Q22","STCN","Steel Connect Inc","Industrials",0,0
"4Q22","STM","STMicroelectronics NV","Information Technology",0,0
"4Q22","TNET","TriNet Group Inc","Industrials",0,0
"4Q22","TWNK","Hostess Brands Inc","Consumer Staples",0,0
"4Q22","ULCC","Frontier Group Holdings Inc","Industrials",0,0
"4Q22","VIAV","Viavi Solutions Inc","Information Technology",0,0
"4Q22","WWE","World Wrestling Entertainment Inc","Communication Services",0,0
"4Q22","ACMR","ACM Research Inc","Information Technology",0,0
"4Q22","ADPT","Adaptive Biotechnologies Corp","Health Care",0,0
"4Q22","AFG","American Financial Group Inc","Financials",0,0
"4Q22","AJG","Arthur J. Gallagher & Co.","Financials",0,0
"4Q22","APLS","Apellis Pharmaceuticals Inc","Health Care",0,0
"4Q22","ATEN","A10 Networks Inc","Information Technology",0,0
"4Q22","AWR","American States Water Co","Utilities",0,0
"4Q22","CCO","Clear Channel Outdoor Holdings Inc","Communication Services",-0.2,0
"4Q22","CDMO","Avid Bioservices Inc","Health Care",0,0
"4Q22","CFIV","CF Acquisition IV Corp","NULL",0,0
"4Q22","CHS","Chico's FAS Inc","Consumer Discretionary",0,0
"4Q22","CVCY","Central Valley Community Bancorp","Financials",0,0
"4Q22","DAWN","Day One Biopharmaceuticals Inc","Health Care",0,0
"4Q22","DRVN","Driven Brands Holdings Inc","Industrials",0,0
"4Q22","DUOL","Duolingo Inc","Consumer Discretionary",0,0
"4Q22","DV","DoubleVerify Holdings Inc","Information Technology",0,0
"4Q22","EBS","Emergent BioSolutions Inc","Health Care",0,0
"4Q22","EGO","Eldorado Gold Corp","Materials",0,0
"4Q22","FIVE","Five Below Inc","Consumer Discretionary",0,0
"4Q22","FLIC","First of Long Island Corp","Financials",0,0
"4Q22","GEO","Geo Group Inc","Industrials",0,0
"4Q22","GNK","Genco Shipping & Trading Ltd","Industrials",0,0
"4Q22","HAS","Hasbro Inc","Consumer Discretionary",0,0
"4Q22","IPI","Intrepid Potash Inc","Materials",0,0
"4Q22","JELD","JELD-WEN Holding Inc","Industrials",0,0
"4Q22","KDNY","Chinook Therapeutics Inc","Health Care",0,0
"4Q22","LULU","Lululemon Athletica Inc","Consumer Discretionary",0,0
"4Q22","MBWM","Mercantile Bank Corp","Financials",0,0
"4Q22","MCBC","Macatawa Bank Corp","Financials",0,0
"4Q22","MCFT","Mastercraft Boat Holdings Inc","Consumer Discretionary",0,0
"4Q22","MFC","Manulife Financial Corp","Financials",0,0
"4Q22","MGEE","MGE Energy Inc","Utilities",0,0
"4Q22","MPWR","Monolithic Power Systems Inc","Information Technology",0,0
"4Q22","NECB","Northeast Community Bancorp Inc","Financials",0,0
"4Q22","NEU","NewMarket Corp","Materials",0,0
"4Q22","NOAH","Noah Holdings Ltd","Financials",0,0
"4Q22","NOG","Northern Oil and Gas Inc","Energy",0,0
"4Q22","NOMD","Nomad Foods Ltd","Consumer Staples",0,0
"4Q22","ONON","On Holding AG","Consumer Discretionary",0,0
"4Q22","OSUR","OraSure Technologies Inc","Health Care",0,0
"4Q22","PETS","Petmed Express Inc","Consumer Discretionary",0,0
"4Q22","PLTK","Playtika Holding Corp","Communication Services",0,0
"4Q22","PRMW","Primo Water Corp","Consumer Staples",0,0
"4Q22","PRU","Prudential Financial Inc","Financials",0,0
"4Q22","PYCR","Paycor HCM Inc","Industrials",0,0
"4Q22","RE","Everest Re Group Ltd","Financials",0,0
"4Q22","SON","Sonoco Products Co","Materials",0,0
"4Q22","TISI","Team Inc","Industrials",0,0
"4Q22","TR","Tootsie Roll Industries Inc","Consumer Staples",0,0
"4Q22","TROX","Tronox Holdings PLC","Materials",0,0
"4Q22","TSQ","Townsquare Media Inc","Communication Services",0,0
"4Q22","TTEK","Tetra Tech Inc","Industrials",0,0
"4Q22","WAL","Western Alliance Bancorp","Financials",0,0
"4Q22","WEN","Wendys Co","Consumer Discretionary",0,0
"4Q22","WPC","WP Carey Inc","Real Estate",0,0
"4Q22","XPO","XPO Inc","Industrials",0,0
"4Q22","XRX","Xerox Holdings Corp","Information Technology",0,0
"4Q22","ZEV","Lightning eMotors Inc","Industrials",0,0
"4Q22","AIT","Applied Industrial Technologies Inc","Industrials",0,0
"4Q22","ALE","ALLETE Inc","Utilities",0,0
"4Q22","BELFA","Bel Fuse Inc","Information Technology",0,0
"4Q22","BLD","TopBuild Corp","Consumer Discretionary",0,0
"4Q22","BRBR","Bellring Brands Inc","Consumer Staples",0,0
"4Q22","CCCS","CCC Intelligent Solutions Holdings Inc","Information Technology",0,0
"4Q22","COOP","Mr Cooper Group Inc","Financials",0,0
"4Q22","CVI","CVR Energy Inc","Energy",0,0
"4Q22","CYD","China Yuchai International Ltd","Industrials",0,0
"4Q22","DLB","Dolby Laboratories Inc","Information Technology",0,0
"4Q22","EAT","Brinker International Inc","Consumer Discretionary",0,0
"4Q22","ENSG","Ensign Group Inc","Health Care",0,0
"4Q22","EQNR","Equinor ASA","Energy",0,0
"4Q22","G","Genpact Ltd","Industrials",0,0
