"quarter","Ticker","Name","Industry","buy/sell(mil $)"
"3Q22","TGT","Target Corp","Consumer Staples",760.8
"3Q22","NVDA","NVIDIA Corp","Information Technology",717.1
"3Q22","BAC","Bank of America Corp","Financials",644.6
"3Q22","F","Ford Motor Co","Consumer Discretionary",636.5
"3Q22","COF","Capital One Financial Corp","Financials",626.8
"3Q22","MS","Morgan Stanley","Financials",622.5
"3Q22","CVX","Chevron Corp","Energy",611.9
"3Q22","GE","General Electric Co","Industrials",583.1
"3Q22","IEP","Icahn Enterprises LP","Industrials",562.6
"3Q22","MRVL","Marvell Technology Inc","Information Technology",551.9
"3Q22","DIS","Walt Disney Co","Communication Services",509.3
"3Q22","FIS","Fidelity National Information Services Inc","Financials",468
"3Q22","TDG","TransDigm Group Inc","Industrials",443.5
"3Q22","ADSK","Autodesk Inc","Information Technology",439.5
"3Q22","ITW","Illinois Tool Works Inc","Industrials",418.1
"3Q22","PYPL","PayPal Holdings Inc","Financials",370.4
"3Q22","PARA","Paramount Global","Communication Services",364.3
"3Q22","SONY","Sony Group Corp","Consumer Discretionary",355.7
"3Q22","LPX","Louisiana-Pacific Corp","Materials",328.4
"3Q22","COHR","Coherent Corp","Information Technology",317.6
"3Q22","DVN","Devon Energy Corp","Energy",306.9
"3Q22","GS","Goldman Sachs Group Inc","Financials",298.5
"3Q22","WCN","Waste Connections Inc","Industrials",292.4
"3Q22","WBD","Warner Bros Discovery Inc","Communication Services",286.8
"3Q22","PTC","PTC Inc","Information Technology",285.5
"3Q22","PXD","Pioneer Natural Resources Co","Energy",273.5
"3Q22","JCI","Johnson Controls International PLC","Industrials",267.6
"3Q22","DXCM","Dexcom Inc","Health Care",262.8
"3Q22","IBN","ICICI Bank Ltd","Financials",236.6
"3Q22","FDX","FedEx Corp","Industrials",228.1
"3Q22","ORCL","Oracle Corp","Information Technology",214.5
"3Q22","FANG","Diamondback Energy Inc","Energy",211.7
"3Q22","GOLD","Barrick Gold Corp","Materials",211.3
"3Q22","EOG","EOG Resources Inc","Energy",208.5
"3Q22","COP","Conocophillips","Energy",206.2
"3Q22","IR","Ingersoll Rand Inc","Industrials",201.5
"3Q22","LAD","Lithia Motors Inc","Consumer Discretionary",190.2
"3Q22","DOV","Dover Corp","Industrials",188.3
"3Q22","ETSY","ETSY Inc","Consumer Discretionary",183.3
"3Q22","LYFT","Lyft Inc","Industrials",178.9
"3Q22","TECK","Teck Resources Ltd","Materials",175.3
"3Q22","FBIN","Fortune Brands Innovations Inc","Industrials",158.4
"3Q22","FMX","Fomento Economico Mexicano SAB de CV","Consumer Staples",154.4
"3Q22","FIGS","Figs Inc","Health Care",148.8
"3Q22","FFIV","F5 Inc","Information Technology",146.2
"3Q22","OVV","Ovintiv Inc","Energy",143.9
"3Q22","AMAT","Applied Materials Inc","Information Technology",137.4
"3Q22","BKNG","Booking Holdings Inc","Consumer Discretionary",134.5
"3Q22","HDB","HDFC Bank Ltd","Financials",132.3
"3Q22","PH","Parker-Hannifin Corp","Industrials",128.9
"3Q22","APTV","Aptiv PLC","Consumer Discretionary",125.1
"3Q22","LRCX","Lam Research Corp","Information Technology",120.5
"3Q22","KKR","KKR & Co Inc","Financials",118.8
"3Q22","SSNC","SS&C Technologies Holdings Inc","Industrials",115.9
"3Q22","SWX","Southwest Gas Holdings Inc","Utilities",115.5
"3Q22","TT","Trane Technologies PLC","Industrials",112.3
"3Q22","CMCSA","Comcast Corp","Communication Services",111.7
"3Q22","KHC","Kraft Heinz Co","Consumer Staples",105.1
"3Q22","DHR","Danaher Corp","Health Care",104.9
"3Q22","CRBG","Corebridge Financial Inc","Financials",104.2
"3Q22","CCK","Crown Holdings Inc","Materials",99
"3Q22","CE","Celanese Corp","Materials",98.1
"3Q22","CACI","CACI International Inc","Industrials",96.6
"3Q22","ZTS","Zoetis Inc","Health Care",94.5
"3Q22","WMG","Warner Music Group Corp","Communication Services",93
"3Q22","OMF","OneMain Holdings Inc","Financials",92.9
"3Q22","BUD","Anheuser-Busch Inbev SA","Consumer Staples",91.7
"3Q22","SWK","Stanley Black & Decker Inc","Industrials",88
"3Q22","WEST","Westrock Coffee Co","Consumer Staples",87.3
"3Q22","GNRC","Generac Holdings Inc","Industrials",86.1
"3Q22","WTW","Willis Towers Watson PLC","Financials",81.7
"3Q22","ECL","Ecolab Inc","Materials",79.2
"3Q22","SYK","Stryker Corp","Health Care",78.7
"3Q22","CARR","Carrier Global Corp","Industrials",78.5
"3Q22","WPM","Wheaton Precious Metals Corp","Materials",78.3
"3Q22","HCA","HCA Healthcare Inc","Health Care",76.5
"3Q22","IPGP","IPG Photonics Corp","Information Technology",75.9
"3Q22","HAL","Halliburton Co","Energy",74.1
"3Q22","ELAN","Elanco Animal Health Inc","Health Care",72.7
"3Q22","TROW","T Rowe Price Group Inc","Financials",72.4
"3Q22","HZNP","Horizon Therapeutics PLC","Health Care",71.9
"3Q22","TRP","TC Energy Corp","Energy",69.6
"3Q22","UBS","UBS Group AG","Financials",69.1
"3Q22","ACHC","Acadia Healthcare Company Inc","Health Care",68.8
"3Q22","DD","Dupont De Nemours Inc","Materials",68.4
"3Q22","OLN","Olin Corp","Materials",68.2
"3Q22","SNOW","Snowflake Inc.","Information Technology",67.3
"3Q22","CFG","Citizens Financial Group Inc","Financials",65.6
"3Q22","ADNT","Adient PLC","Consumer Discretionary",64.8
"3Q22","PM","Philip Morris International Inc","Consumer Staples",63.6
"3Q22","CNXC","Concentrix Corp","Industrials",62.4
"3Q22","DOW","Dow Inc","Materials",62.3
"3Q22","HUBS","HubSpot Inc","Information Technology",61.5
"3Q22","DOOR","Masonite International Corp","Industrials",59.5
"3Q22","GPS","Gap Inc","Consumer Discretionary",59.1
"3Q22","JNJ","Johnson & Johnson","Health Care",58.8
"3Q22","BAP","Credicorp Ltd","Financials",56.8
"3Q22","CRL","Charles River Laboratories International Inc","Health Care",55.6
"3Q22","LEA","Lear Corp","Consumer Discretionary",55.4
"3Q22","RH","RH","Consumer Discretionary",53.1
"3Q22","AGL","agilon health inc","Health Care",52.8
"3Q22","ASML","ASML Holding NV","Information Technology",51.7
"3Q22","UL","Unilever PLC","Consumer Staples",50.2
"3Q22","MAS","Masco Corp","Industrials",48.4
"3Q22","BAX","Baxter International Inc","Health Care",48
"3Q22","VAL","Valaris Ltd","Energy",47.3
"3Q22","INFY","Infosys Ltd","Information Technology",46.8
"3Q22","RARE","Ultragenyx Pharmaceutical Inc","Health Care",46.6
"3Q22","ALC","Alcon AG","Health Care",46.4
"3Q22","EQC","Equity Commonwealth","Real Estate",45.7
"3Q22","SO","Southern Co","Utilities",45.6
"3Q22","PHM","Pultegroup Inc","Consumer Discretionary",44.6
"3Q22","MOH","Molina Healthcare Inc","Health Care",43.2
"3Q22","GT","Goodyear Tire & Rubber Co","Consumer Discretionary",41.5
"3Q22","CHTR","Charter Communications Inc","Communication Services",41
"3Q22","ZBRA","Zebra Technologies Corp","Information Technology",37.4
"3Q22","KB","KB Financial Group Inc","Financials",36.4
"3Q22","SEAS","SeaWorld Entertainment Inc","Consumer Discretionary",35.5
"3Q22","JWN","Nordstrom Inc","Consumer Discretionary",34.9
"3Q22","EAF","GrafTech International Ltd","Industrials",34
"3Q22","BBY","Best Buy Co Inc","Consumer Discretionary",33.9
"3Q22","FCX","Freeport-McMoRan Inc","Materials",33.5
"3Q22","CPNG","Coupang Inc","Consumer Discretionary",33.1
"3Q22","EHC","Encompass Health Corp","Health Care",32.5
"3Q22","ZM","Zoom Video Communications Inc","Information Technology",32.3
"3Q22","HIG","Hartford Financial Services Group Inc","Financials",32.1
"3Q22","ACN","Accenture PLC","Information Technology",31.9
"3Q22","ABG","Asbury Automotive Group Inc","Consumer Discretionary",31.6
"3Q22","NKE","Nike Inc","Consumer Discretionary",30.6
"3Q22","MUR","Murphy Oil Corp","Energy",29.6
"3Q22","EEFT","Euronet Worldwide Inc","Financials",29.2
"3Q22","RCL","Royal Caribbean Cruises Ltd","Consumer Discretionary",29.2
"3Q22","ASTL","Algoma Steel Group Inc","Materials",28.9
"3Q22","SHEL","Shell PLC","Energy",28.6
"3Q22","FNF","Fidelity National Financial Inc","Financials",28.4
"3Q22","CBRE","CBRE Group Inc","Real Estate",28.3
"3Q22","KMT","Kennametal Inc","Industrials",28.2
"3Q22","NTR","Nutrien Ltd","Materials",27.4
"3Q22","APO","Apollo Global Management Inc","Financials",27.2
"3Q22","PLD","Prologis Inc","Real Estate",27
"3Q22","SHOP","Shopify Inc","Information Technology",26.9
"3Q22","JHG","Janus Henderson Group PLC","Financials",26.5
"3Q22","BPMC","Blueprint Medicines Corp","Health Care",26.3
"3Q22","MMM","3M Co","Industrials",26.1
"3Q22","WDAY","Workday Inc","Information Technology",26
"3Q22","NWL","Newell Brands Inc","Consumer Discretionary",25.4
"3Q22","IEX","IDEX Corp","Industrials",25.3
"3Q22","SGEN","Seagen Inc","Health Care",24.7
"3Q22","AMED","Amedisys Inc","Health Care",24.3
"3Q22","LII","Lennox International Inc","Industrials",24.3
"3Q22","TWST","Twist Bioscience Corp","Health Care",24.3
"3Q22","AOS","A O Smith Corp","Industrials",23.8
"3Q22","ALGN","Align Technology Inc","Health Care",23
"3Q22","CPRI","Capri Holdings Ltd","Consumer Discretionary",23
"3Q22","JEF","Jefferies Financial Group Inc","Financials",22.9
"3Q22","TM","Toyota Motor Corp","Consumer Discretionary",22.7
"3Q22","AGIO","Agios Pharmaceuticals Inc","Health Care",22.5
"3Q22","EW","Edwards Lifesciences Corp","Health Care",22.4
"3Q22","TFC","Truist Financial Corp","Financials",22
"3Q22","LUV","Southwest Airlines Co","Industrials",21.9
"3Q22","MAN","ManpowerGroup Inc","Industrials",21.9
"3Q22","CCI","Crown Castle Inc","Real Estate",21.8
"3Q22","SLM","SLM Corp","Financials",21.7
"3Q22","GCMG","GCM Grosvenor Inc","Financials",21.6
"3Q22","MDU","MDU Resources Group Inc","Industrials",21.5
"3Q22","BP","BP PLC","Energy",21.4
"3Q22","CGAU","Centerra Gold Inc","Materials",21.4
"3Q22","QSR","Restaurant Brands International Inc","Consumer Discretionary",21.3
"3Q22","KD","Kyndryl Holdings Inc","Information Technology",21
"3Q22","NEM","Newmont Corporation","Materials",20.5
"3Q22","RVMD","Revolution Medicines Inc","Health Care",20.4
"3Q22","EAT","Brinker International Inc","Consumer Discretionary",20.2
"3Q22","DOCU","DocuSign Inc","Information Technology",20.1
"3Q22","LVS","Las Vegas Sands Corp","Consumer Discretionary",19.7
"3Q22","DAN","Dana Inc","Consumer Discretionary",19.6
"3Q22","NTST","Netstreit Corp","Real Estate",19.1
"3Q22","ERIC","Telefonaktiebolaget LM Ericsson","Information Technology",19
"3Q22","TXRH","Texas Roadhouse Inc","Consumer Discretionary",18.8
"3Q22","ZBH","Zimmer Biomet Holdings Inc","Health Care",18.7
"3Q22","DEI","Douglas Emmett Inc","Real Estate",18.6
"3Q22","GTN","Gray Television Inc","Communication Services",18.3
"3Q22","KFY","Korn Ferry","Industrials",18.3
"3Q22","CSX","CSX Corp","Industrials",18.1
"3Q22","SU","Suncor Energy Inc","Energy",18.1
"3Q22","SMAR","Smartsheet Inc","Information Technology",18
"3Q22","VRT","Vertiv Holdings Co","Industrials",18
"3Q22","LIVN","LivaNova PLC","Health Care",17.9
"3Q22","LSXMK","Liberty Media Corp","Communication Services",17.8
"3Q22","EQH","Equitable Holdings Inc","Financials",17.6
"3Q22","ADC","Agree Realty Corp","Real Estate",17.4
"3Q22","GBX","Greenbrier Companies Inc","Industrials",17.2
"3Q22","PK","Park Hotels & Resorts Inc","Real Estate",17.2
"3Q22","SAGE","SAGE Therapeutics Inc","Health Care",17.2
"3Q22","VFC","VF Corp","Consumer Discretionary",16.8
"3Q22","CAKE","Cheesecake Factory Inc","Consumer Discretionary",16.7
"3Q22","DNUT","Krispy Kreme Inc","Consumer Discretionary",16.7
"3Q22","THO","Thor Industries Inc","Consumer Discretionary",16.6
"3Q22","TSLA","Tesla Inc","Consumer Discretionary",16.6
"3Q22","PNC","PNC Financial Services Group Inc","Financials",15.8
"3Q22","RYN","Rayonier Inc","Real Estate",15.6
"3Q22","ENV","Envestnet Inc","Information Technology",15.5
"3Q22","SBAC","SBA Communications Corp","Real Estate",15.3
"3Q22","DDOG","Datadog Inc","Information Technology",15.1
"3Q22","WEX","WEX Inc","Financials",14.6
"3Q22","ARW","Arrow Electronics Inc","Information Technology",14.2
"3Q22","GDYN","Grid Dynamics Holdings Inc","Information Technology",14.2
"3Q22","KOS","Kosmos Energy Ltd","Energy",14.2
"3Q22","GRFS","Grifols SA","Health Care",14.1
"3Q22","AXTA","Axalta Coating Systems Ltd","Materials",13.9
"3Q22","CDNA","CareDx Inc","Health Care",13.9
"3Q22","SWN","Southwestern Energy Co","Energy",13.9
"3Q22","REXR","Rexford Industrial Realty Inc","Real Estate",13.8
"3Q22","AMT","American Tower Corp","Real Estate",13.6
"3Q22","MU","Micron Technology Inc","Information Technology",13.2
"3Q22","VLD","Velo3D Inc","Industrials",13.1
"3Q22","OEC","Orion Engineered Carbons SA","Materials",12.9
"3Q22","LIND","Lindblad Expeditions Holdings Inc","Consumer Discretionary",12.7
"3Q22","BRY","Berry Corporation (Bry)","Energy",12.6
"3Q22","XP","XP Inc","Financials",12.1
"3Q22","MPWR","Monolithic Power Systems Inc","Information Technology",11.9
"3Q22","ESGR","Enstar Group Ltd","Financials",11.8
"3Q22","AVGO","Broadcom Inc","Information Technology",11.7
"3Q22","MHK","Mohawk Industries Inc","Consumer Discretionary",11.5
"3Q22","NCLH","Norwegian Cruise Line Holdings Ltd","Consumer Discretionary",11.5
"3Q22","NWSA","News Corp","Communication Services",11.5
"3Q22","PBH","Prestige Consumer Healthcare Inc","Health Care",11.5
"3Q22","NCR","NCR Corp","Information Technology",11.4
"3Q22","RGLD","Royal Gold Inc","Materials",11.4
"3Q22","ALV","Autoliv Inc","Consumer Discretionary",11
"3Q22","GGB","Gerdau SA","Materials",11
"3Q22","BYD","Boyd Gaming Corp","Consumer Discretionary",10.8
"3Q22","ABCB","Ameris Bancorp","Financials",10.7
"3Q22","BIDU","Baidu Inc","Communication Services",10.7
"3Q22","KBH","KB Home","Consumer Discretionary",10.7
"3Q22","PACW","PacWest Bancorp","Financials",10.7
"3Q22","SRPT","Sarepta Therapeutics Inc","Health Care",10.7
"3Q22","THRM","Gentherm Inc","Consumer Discretionary",10.7
"3Q22","SPG","Simon Property Group Inc","Real Estate",10.4
"3Q22","DBRG","DigitalBridge Group Inc","Real Estate",10.3
"3Q22","KEY","KeyCorp","Financials",10.3
"3Q22","FNV","Franco-Nevada Corp","Materials",10.2
"3Q22","RVLV","Revolve Group Inc","Consumer Discretionary",10.2
"3Q22","KOP","Koppers Holdings Inc","Materials",10
"3Q22","EVR","Evercore Inc","Financials",9.9
"3Q22","VNT","Vontier Corp","Information Technology",9.9
"3Q22","TOL","Toll Brothers Inc","Consumer Discretionary",9.8
"3Q22","ADI","Analog Devices Inc","Information Technology",9.7
"3Q22","CRGY","Crescent Energy Co","Energy",9.7
"3Q22","TIGO","Millicom International Cellular SA","Communication Services",9.7
"3Q22","XYL","Xylem Inc","Industrials",9.7
"3Q22","CUBI","Customers Bancorp Inc","Financials",9.6
"3Q22","LSXMA","Liberty Media Corp","Communication Services",9.6
"3Q22","MMI","Marcus & Millichap Inc","Real Estate",9.3
"3Q22","PDS","Precision Drilling Corp","Energy",9.3
"3Q22","TTMI","TTM Technologies Inc","Information Technology",9.3
"3Q22","NYCB","New York Community Bancorp Inc","Financials",9.2
"3Q22","ROK","Rockwell Automation Inc","Industrials",9.2
"3Q22","WWW","Wolverine World Wide Inc","Consumer Discretionary",9.2
"3Q22","QLYS","Qualys Inc","Information Technology",9.1
"3Q22","TKR","Timken Co","Industrials",9.1
"3Q22","KALU","Kaiser Aluminum Corp","Materials",8.9
"3Q22","LU","Lufax Holding Ltd","Financials",8.9
"3Q22","PCG","PG&E Corp","Utilities",8.9
"3Q22","TDW","Tidewater Inc","Energy",8.9
"3Q22","STZ","Constellation Brands Inc","Consumer Staples",8.8
"3Q22","VSTO","Vista Outdoor Inc","Consumer Discretionary",8.8
"3Q22","BKH","Black Hills Corp","Utilities",8.7
"3Q22","AJRD","Aerojet Rocketdyne Holdings Inc","Industrials",8.3
"3Q22","EXPD","Expeditors International of Washington Inc","Industrials",8.3
"3Q22","TBI","TrueBlue Inc","Industrials",8.3
"3Q22","VAC","Marriott Vacations Worldwide Corp","Consumer Discretionary",8.3
"3Q22","XPRO","Expro Group Holdings NV","Energy",8.3
"3Q22","EGO","Eldorado Gold Corp","Materials",8.2
"3Q22","HAIN","Hain Celestial Group Inc","Consumer Staples",8.2
"3Q22","MRNA","Moderna Inc","Health Care",8.2
"3Q22","VIRT","Virtu Financial Inc","Financials",8.2
"3Q22","ACMR","ACM Research Inc","Information Technology",8.1
"3Q22","IPG","Interpublic Group of Companies Inc","Communication Services",8.1
"3Q22","HR","Healthcare Realty Trust Inc","Real Estate",8
"3Q22","AEM","Agnico Eagle Mines Ltd","Materials",7.9
"3Q22","CLVT","Clarivate PLC","Industrials",7.9
"3Q22","HELE","Helen of Troy Ltd","Consumer Discretionary",7.9
"3Q22","JLL","Jones Lang LaSalle Inc","Real Estate",7.9
"3Q22","ARNC","Arconic Corp (PITTSBURGH)","Materials",7.8
"3Q22","ICLR","ICON PLC","Health Care",7.8
"3Q22","RNST","Renasant Corp","Financials",7.8
"3Q22","VNO","Vornado Realty Trust","Real Estate",7.8
"3Q22","ALL","Allstate Corp","Financials",7.5
"3Q22","IRWD","Ironwood Pharmaceuticals Inc","Health Care",7.5
"3Q22","RILY","B Riley Financial Inc","Financials",7.4
"3Q22","UMC","United Microelectronics Corp","Information Technology",7.3
"3Q22","EMR","Emerson Electric Co","Industrials",7.2
"3Q22","GTHX","G1 Therapeutics Inc","Health Care",7.2
"3Q22","HES","Hess Corp","Energy",7.1
"3Q22","LOB","Live Oak Bancshares Inc","Financials",7.1
"3Q22","BA","Boeing Co","Industrials",7
"3Q22","HLF","Herbalife Ltd","Consumer Staples",7
"3Q22","BBVA","Banco Bilbao Vizcaya Argentaria SA","Financials",6.9
"3Q22","CLB","Core Laboratories NV","Energy",6.9
"3Q22","CNOB","ConnectOne Bancorp Inc","Financials",6.9
"3Q22","DLO","Dlocal Ltd","Financials",6.9
"3Q22","PNR","Pentair PLC","Industrials",6.9
"3Q22","EMN","Eastman Chemical Co","Materials",6.8
"3Q22","KNTK","Kinetik Holdings Inc","Energy",6.7
"3Q22","FTV","Fortive Corp","Industrials",6.6
"3Q22","FMC","FMC Corp","Materials",6.5
"3Q22","HTH","Hilltop Holdings Inc","Financials",6.5
"3Q22","HRI","Herc Holdings Inc","Industrials",6.3
"3Q22","SPT","Sprout Social Inc","Information Technology",6.3
"3Q22","CEIX","CONSOL Energy Inc","Energy",6.2
"3Q22","URBN","Urban Outfitters Inc","Consumer Discretionary",6.1
"3Q22","NVTS","Navitas Semiconductor Corp","Information Technology",6
"3Q22","SPB","Spectrum Brands Holdings Inc","Consumer Staples",5.9
"3Q22","VCYT","Veracyte Inc","Health Care",5.9
"3Q22","WSO","Watsco Inc","Industrials",5.8
"3Q22","BLDR","Builders FirstSource Inc","Industrials",5.7
"3Q22","LXP","LXP Industrial Trust","Real Estate",5.7
"3Q22","SFNC","Simmons First National Corp","Financials",5.7
"3Q22","AKR","Acadia Realty Trust","Real Estate",5.5
"3Q22","MTN","Vail Resorts Inc","Consumer Discretionary",5.5
"3Q22","NET","Cloudflare Inc","Information Technology",5.5
"3Q22","EWCZ","European Wax Center Inc","Consumer Discretionary",5.4
"3Q22","MMS","Maximus Inc","Industrials",5.4
"3Q22","NTAP","NetApp Inc","Information Technology",5.4
"3Q22","ODFL","Old Dominion Freight Line Inc","Industrials",5.4
"3Q22","CBRL","Cracker Barrel Old Country Store Inc","Consumer Discretionary",5.3
"3Q22","MCD","McDonald's Corp","Consumer Discretionary",5.3
"3Q22","PLNT","Planet Fitness Inc","Consumer Discretionary",5.3
"3Q22","BXP","Boston Properties Inc","Real Estate",5.2
"3Q22","CIR","Circor International Inc","Industrials",5.2
"3Q22","CPE","Callon Petroleum Co","Energy",5.2
"3Q22","GTES","Gates Industrial Corporation PLC","Industrials",5.2
"3Q22","KTB","Kontoor Brands Inc","Consumer Discretionary",5.2
"3Q22","RUTH","Ruth's Hospitality Group Inc","Consumer Discretionary",5.2
"3Q22","CNK","Cinemark Holdings Inc","Communication Services",5.1
"3Q22","ECVT","Ecovyst Inc","Materials",5.1
"3Q22","BASE","Couchbase Inc","Information Technology",5
"3Q22","EQIX","Equinix Inc","Real Estate",5
"3Q22","SIG","Signet Jewelers Ltd","Consumer Discretionary",5
"3Q22","SIGA","SIGA Technologies Inc","Health Care",5
"3Q22","VRSK","Verisk Analytics Inc","Industrials",5
"3Q22","AMCR","Amcor PLC","Materials",4.9
"3Q22","DNMR","Danimer Scientific Inc","Materials",4.9
"3Q22","DOCN","DigitalOcean Holdings Inc","Information Technology",4.9
"3Q22","ERJ","Embraer SA","Industrials",4.9
"3Q22","ITRI","Itron Inc","Information Technology",4.9
"3Q22","MIDD","Middleby Corp","Industrials",4.9
"3Q22","MLKN","MillerKnoll Inc","Industrials",4.9
"3Q22","ALK","Alaska Air Group Inc","Industrials",4.8
"3Q22","AME","AMETEK Inc","Industrials",4.7
"3Q22","JELD","JELD-WEN Holding Inc","Industrials",4.7
"3Q22","PPBI","Pacific Premier Bancorp Inc","Financials",4.7
"3Q22","TITN","Titan Machinery Inc","Industrials",4.7
"3Q22","TSE","Trinseo PLC","Materials",4.7
"3Q22","UPBD","Upbound Group Inc","Consumer Discretionary",4.7
"3Q22","BOOT","Boot Barn Holdings Inc","Consumer Discretionary",4.6
"3Q22","GNW","Genworth Financial Inc","Financials",4.6
"3Q22","KMB","Kimberly-Clark Corp","Consumer Staples",4.6
"3Q22","BFH","Bread Financial Holdings Inc","Financials",4.5
"3Q22","MTG","MGIC Investment Corp","Financials",4.5
"3Q22","PKG","Packaging Corp of America","Materials",4.5
"3Q22","GES","Guess? Inc","Consumer Discretionary",4.4
"3Q22","NSC","Norfolk Southern Corp","Industrials",4.4
"3Q22","PARAA","Paramount Global","Communication Services",4.4
"3Q22","SLQT","SelectQuote Inc","Financials",4.4
"3Q22","CX","Cemex SAB de CV","Materials",4.3
"3Q22","EXPE","Expedia Group Inc","Consumer Discretionary",4.3
"3Q22","MDLZ","Mondelez International Inc","Consumer Staples",4.3
"3Q22","TPR","Tapestry Inc","Consumer Discretionary",4.3
"3Q22","B","Barnes Group Inc","Industrials",4.2
"3Q22","CMC","Commercial Metals Co","Materials",4.2
"3Q22","DEN","Denbury Inc","Energy",4.2
"3Q22","DRQ","Dril-Quip Inc","Energy",4.2
"3Q22","FDS","Factset Research Systems Inc","Financials",4.2
"3Q22","PGTI","PGT Innovations Inc","Industrials",4.2
"3Q22","AKAM","Akamai Technologies Inc","Information Technology",4.1
"3Q22","PPG","PPG Industries Inc","Materials",4.1
"3Q22","WCC","Wesco International Inc","Industrials",4.1
"3Q22","CABO","Cable One Inc","Communication Services",4
"3Q22","AEG","Aegon NV","Financials",3.9
"3Q22","ALLY","Ally Financial Inc","Financials",3.9
"3Q22","RUM","Rumble Inc","Communication Services",3.9
"3Q22","SFBS","ServisFirst Bancshares Inc","Financials",3.9
"3Q22","WMS","Advanced Drainage Systems Inc","Industrials",3.9
"3Q22","FERG","Ferguson PLC","Industrials",3.8
"3Q22","HPP","Hudson Pacific Properties Inc","Real Estate",3.8
"3Q22","K","Kellogg Co","Consumer Staples",3.8
"3Q22","LPSN","LivePerson Inc","Information Technology",3.8
"3Q22","WGO","Winnebago Industries Inc","Consumer Discretionary",3.8
"3Q22","BCO","Brinks Co","Industrials",3.7
"3Q22","D","Dominion Energy Inc","Utilities",3.7
"3Q22","HCAT","Health Catalyst Inc","Health Care",3.7
"3Q22","HEES","H&E Equipment Services Inc","Industrials",3.7
"3Q22","SAM","Boston Beer Company Inc","Consumer Staples",3.7
"3Q22","ASTE","Astec Industries Inc","Industrials",3.6
"3Q22","ENPH","Enphase Energy Inc","Information Technology",3.6
"3Q22","EVA","Enviva Inc","Energy",3.6
"3Q22","STGW","Stagwell Inc","Communication Services",3.6
"3Q22","TNC","Tennant Co","Industrials",3.6
"3Q22","DAVA","Endava PLC","Information Technology",3.5
"3Q22","PAHC","Phibro Animal Health Corp","Health Care",3.5
"3Q22","TPC","Tutor Perini Corp","Industrials",3.5
"3Q22","AAN","Aaron's Company Inc","Consumer Discretionary",3.4
"3Q22","BR","Broadridge Financial Solutions Inc","Industrials",3.4
"3Q22","HCSG","Healthcare Services Group Inc","Industrials",3.4
"3Q22","LKQ","LKQ Corp","Consumer Discretionary",3.4
"3Q22","NTNX","Nutanix Inc","Information Technology",3.4
"3Q22","HSII","Heidrick & Struggles International Inc","Industrials",3.3
"3Q22","INT","World Fuel Services Corp","Energy",3.3
"3Q22","TTD","Trade Desk Inc","Communication Services",3.3
"3Q22","VMC","Vulcan Materials Co","Materials",3.3
"3Q22","CPLP","Capital Product Partners LP","Industrials",3.2
"3Q22","CRUS","Cirrus Logic Inc","Information Technology",3.2
"3Q22","FRSH","Freshworks Inc","Information Technology",3.2
"3Q22","HZO","MarineMax Inc","Consumer Discretionary",3.2
"3Q22","INDI","indie Semiconductor Inc","Information Technology",3.2
"3Q22","APH","Amphenol Corp","Information Technology",3.1
"3Q22","FITB","Fifth Third Bancorp","Financials",3.1
"3Q22","HMST","HomeStreet Inc","Financials",3.1
"3Q22","STC","Stewart Information Services Corp","Financials",3.1
"3Q22","CDAY","Ceridian HCM Holding Inc","Industrials",3
"3Q22","HBI","HanesBrands Inc","Consumer Discretionary",3
"3Q22","FA","First Advantage Corp","Industrials",2.9
"3Q22","TRIP","Tripadvisor Inc","Communication Services",2.9
"3Q22","ZS","Zscaler Inc","Information Technology",2.9
"3Q22","BLBD","Blue Bird Corp","Industrials",2.8
"3Q22","BTI","British American Tobacco PLC","Consumer Staples",2.7
"3Q22","CCRD","CoreCard Corp","Information Technology",2.7
"3Q22","FRME","First Merchants Corp","Financials",2.7
"3Q22","SPNT","Siriuspoint Ltd","Financials",2.7
"3Q22","ZI","ZoomInfo Technologies Inc","Communication Services",2.7
"3Q22","AMWD","American Woodmark Corp","Industrials",2.6
"3Q22","BLMN","Bloomin' Brands Inc","Consumer Discretionary",2.6
"3Q22","BNTX","BioNTech SE","Health Care",2.6
"3Q22","EMBC","Embecta Corp","Health Care",2.6
"3Q22","FOUR","Shift4 Payments Inc","Financials",2.6
"3Q22","HWM","Howmet Aerospace Inc","Industrials",2.6
"3Q22","RKLB","Rocket Lab USA Inc","Industrials",2.6
"3Q22","WPP","WPP PLC","Communication Services",2.6
"3Q22","X","United States Steel Corp","Materials",2.6
"3Q22","ACNB","ACNB Corp","Financials",2.5
"3Q22","BHE","Benchmark Electronics Inc","Information Technology",2.5
"3Q22","BHR","Braemar Hotels & Resorts Inc","Real Estate",2.5
"3Q22","DENN","Denny's Corp","Consumer Discretionary",2.5
"3Q22","GHC","Graham Holdings Co","Consumer Discretionary",2.5
"3Q22","JBI","Janus International Group Inc","Industrials",2.5
"3Q22","NGVT","Ingevity Corp","Materials",2.5
"3Q22","OLED","Universal Display Corp","Information Technology",2.5
"3Q22","PUMP","ProPetro Holding Corp","Energy",2.5
"3Q22","SAMG","Silvercrest Asset Management Group Inc","Financials",2.5
"3Q22","ACIW","ACI Worldwide Inc","Information Technology",2.4
"3Q22","ATKR","Atkore Inc","Industrials",2.4
"3Q22","AXNX","Axonics Inc","Health Care",2.4
"3Q22","BCML","BayCom Corp","Financials",2.4
"3Q22","BNS","Bank of Nova Scotia","Financials",2.4
